date,value
2023-01-01 00:00:00,4.928760933794941
2023-01-01 01:00:00,5.2080090519230815
2023-01-01 02:00:00,5.258470983874696
2023-01-01 03:00:00,5.433745739326906
2023-01-01 04:00:00,5.641852184768739
2023-01-01 05:00:00,5.670388877543281
2023-01-01 06:00:00,5.851082187634078
2023-01-01 07:00:00,5.888440426794102
2023-01-01 08:00:00,6.02226724695125
2023-01-01 09:00:00,5.8264902359670065
2023-01-01 10:00:00,5.892307608470914
2023-01-01 11:00:00,5.86806383305671
2023-01-01 12:00:00,6.055959664427384
2023-01-01 13:00:00,5.963129252563995
2023-01-01 14:00:00,6.049174972040632
2023-01-01 15:00:00,5.942951241506881
2023-01-01 16:00:00,5.861261073863252
2023-01-01 17:00:00,5.985890602168121
2023-01-01 18:00:00,5.740182225839924
2023-01-01 19:00:00,5.573569943434336
2023-01-01 20:00:00,5.364342832541988
2023-01-01 21:00:00,5.460164563671791
2023-01-01 22:00:00,5.308685293100434
2023-01-01 23:00:00,4.973221577120437
2023-01-02 00:00:00,4.9345082804026745
2023-01-02 01:00:00,4.840805495105998
2023-01-02 02:00:00,4.52433382138231
2023-01-02 03:00:00,4.537161721229396
2023-01-02 04:00:00,4.589317656985487
2023-01-02 05:00:00,4.182030546758759
2023-01-02 06:00:00,4.298375291124546
2023-01-02 07:00:00,4.3575737302026365
2023-01-02 08:00:00,4.039908594917722
2023-01-02 09:00:00,4.006205397366682
2023-01-02 10:00:00,4.039657881683379
2023-01-02 11:00:00,4.053030583659488
2023-01-02 12:00:00,4.0426479920745635
2023-01-02 13:00:00,3.8705832555921242
2023-01-02 14:00:00,3.9816912965744473
2023-01-02 15:00:00,4.1210915088749385
2023-01-02 16:00:00,4.14781650154527
2023-01-02 17:00:00,4.376451960503696
2023-01-02 18:00:00,4.326510939921204
2023-01-02 19:00:00,4.429147328037773
2023-01-02 20:00:00,4.767988478942855
2023-01-02 21:00:00,4.699098015840847
2023-01-02 22:00:00,4.738644175570008
2023-01-02 23:00:00,4.968727057040842
2023-01-03 00:00:00,5.078566077737386
2023-01-03 01:00:00,5.3039499507976835
2023-01-03 02:00:00,5.4050977733936145
2023-01-03 03:00:00,5.44708664144866
2023-01-03 04:00:00,5.553993182097345
2023-01-03 05:00:00,5.6410228951775085
2023-01-03 06:00:00,5.918439367783224
2023-01-03 07:00:00,6.060441612802339
2023-01-03 08:00:00,5.913500452912154
2023-01-03 09:00:00,6.019810612213222
2023-01-03 10:00:00,6.026368164352721
2023-01-03 11:00:00,5.948788129953176
2023-01-03 12:00:00,5.9395687846032
2023-01-03 13:00:00,5.918122605583869
2023-01-03 14:00:00,5.731145104395964
2023-01-03 15:00:00,5.788798250727449
2023-01-03 16:00:00,5.835598227070453
2023-01-03 17:00:00,5.794227834781474
2023-01-03 18:00:00,5.580597938001988
2023-01-03 19:00:00,5.452455202329894
2023-01-03 20:00:00,5.4340910418916195
2023-01-03 21:00:00,5.448987919209237
2023-01-03 22:00:00,5.019996427345042
2023-01-03 23:00:00,4.902581662396969
2023-01-04 00:00:00,4.803903361885863
2023-01-04 01:00:00,4.772672521363303
2023-01-04 02:00:00,4.507714039547351
2023-01-04 03:00:00,4.522130958554419
2023-01-04 04:00:00,4.295168474267286
2023-01-04 05:00:00,4.3263778853332235
2023-01-04 06:00:00,4.154445168284257
2023-01-04 07:00:00,4.073104647637201
2023-01-04 08:00:00,4.143375370635967
2023-01-04 09:00:00,3.9056915158838383
2023-01-04 10:00:00,3.926969484650309
2023-01-04 11:00:00,4.073949220514072
2023-01-04 12:00:00,4.092475427621191
2023-01-04 13:00:00,4.068904719952338
2023-01-04 14:00:00,3.8784726531972957
2023-01-04 15:00:00,4.234392374372468
2023-01-04 16:00:00,4.276886120208966
2023-01-04 17:00:00,4.3013576443865675
2023-01-04 18:00:00,4.245635089878858
2023-01-04 19:00:00,4.638111203963554
2023-01-04 20:00:00,4.852653819802263
2023-01-04 21:00:00,4.856246699769371
2023-01-04 22:00:00,5.070993508015448
2023-01-04 23:00:00,5.0051351123203185
2023-01-05 00:00:00,5.2210539289998845
2023-01-05 01:00:00,5.2655470771637445
2023-01-05 02:00:00,5.340852990695652
2023-01-05 03:00:00,5.53249141141316
2023-01-05 04:00:00,5.580244781969626
2023-01-05 05:00:00,5.689130029857597
2023-01-05 06:00:00,5.765516099841507
2023-01-05 07:00:00,5.8651985057692535
2023-01-05 08:00:00,5.925374684604991
2023-01-05 09:00:00,5.998328606526476
2023-01-05 10:00:00,5.8745973483077885
2023-01-05 11:00:00,6.027070104171563
2023-01-05 12:00:00,5.791945610493907
2023-01-05 13:00:00,5.94058546202471
2023-01-05 14:00:00,5.88781016698944
2023-01-05 15:00:00,5.57690190276377
2023-01-05 16:00:00,5.689645101710873
2023-01-05 17:00:00,5.734824028080559
2023-01-05 18:00:00,5.561916520236057
2023-01-05 19:00:00,5.349324851925862
2023-01-05 20:00:00,5.218942596559347
2023-01-05 21:00:00,5.172814118620177
2023-01-05 22:00:00,5.026505597981977
2023-01-05 23:00:00,4.9600934918388315
2023-01-06 00:00:00,4.76216557419252
2023-01-06 01:00:00,4.712190607468854
2023-01-06 02:00:00,4.542309085538762
2023-01-06 03:00:00,4.315145688217751
2023-01-06 04:00:00,4.190018213753404
2023-01-06 05:00:00,4.1516477463824835
2023-01-06 06:00:00,4.171899516037656
2023-01-06 07:00:00,3.9862947716597836
2023-01-06 08:00:00,4.120673493045048
2023-01-06 09:00:00,3.8531199152843105
2023-01-06 10:00:00,3.973679095183824
2023-01-06 11:00:00,3.917612993516609
2023-01-06 12:00:00,4.070359590592814
2023-01-06 13:00:00,4.097952584889016
2023-01-06 14:00:00,4.130485712784201
2023-01-06 15:00:00,4.098449899626903
2023-01-06 16:00:00,4.224107006931449
2023-01-06 17:00:00,4.348665435034584
2023-01-06 18:00:00,4.626737634691918
2023-01-06 19:00:00,4.584126861529823
2023-01-06 20:00:00,4.825897862483169
2023-01-06 21:00:00,4.999015948916971
